,AAPL_price,AAPL_mcap,AAPL_return,AMZN_price,AMZN_mcap,AMZN_return,GOOGL_price,GOOGL_mcap,GOOGL_return,META_price,META_mcap,META_return,MSFT_price,MSFT_mcap,MSFT_return,NVDA_price,NVDA_mcap,NVDA_return,TSLA_price,TSLA_mcap,TSLA_return,SPX_price,SPX_mcap,SPX_return,GOOG_price,GOOG_mcap,GOOG_return
2015-05-13,31.503,725947.3632,0.1152,21.344,198785.2353,-0.9628,26.975,364521.6797,0.1411,78.44,220278.048,1.2652,47.625,385266.0187,0.5808,0.5237,11588.9444,0.5761,16.212,30738.8745,-0.6374,2098.48,19173192.27,-0.03,26.481,364521.6797,0.1096
2015-05-14,32.237,742884.7908,2.3331,21.614,201304.5694,1.2674,27.46,370805.7105,1.7998,81.37,228506.1801,3.7353,48.72,394124.1035,2.2992,0.5323,11777.0227,1.6229,16.2733,30855.166,0.3783,2121.1,19379965.08,1.08,26.92,370805.7105,1.6578
2015-05-15,32.193,741847.8054,-0.1396,21.3,198380.0929,-1.4528,27.325,368279.411,-0.4934,80.42,225838.3557,-1.1675,48.295,390686.0341,-0.8723,0.5325,11782.5544,0.047,16.5893,31454.3199,1.9418,2122.73,19393714.49,0.08,26.693,368279.411,-0.8451
2015-05-18,32.548,750028.4677,1.1027,21.262,198026.1754,-0.1784,27.333,367765.7457,0.0329,80.88,227130.1443,0.572,48.01,388380.5051,-0.5901,0.5317,11765.9593,-0.1408,16.5833,31442.9436,-0.0362,2129.2,19452723.27,0.3,26.615,367765.7457,-0.2903
2015-05-19,32.518,749337.1441,-0.0922,21.086,196382.3215,-0.8301,27.464,370448.2345,0.4774,80.63,226428.0853,-0.3091,47.58,384901.9878,-0.8956,0.526,11638.7298,-1.0813,16.476,31239.4335,-0.6472,2127.83,19433800.2,-0.06,26.868,370448.2345,0.9506
2015-05-20,32.515,749279.5338,-0.0077,21.193,197383.5356,0.5098,27.626,372166.7644,0.588,80.55,226203.4264,-0.0992,47.58,384901.9878,0.0,0.526,11319.52,0.0,16.29,30886.7669,-1.1289,2125.85,19415143.3,-0.09,26.964,372166.7644,0.3554
2015-05-21,32.848,756941.7035,1.0226,21.582,201001.8768,1.8332,27.841,374711.1311,0.7783,80.48,226006.8499,-0.0869,47.42,383607.6558,-0.3363,0.5223,11238.82,-0.7129,16.3747,31047.2997,0.5197,2130.82,19461959.6,0.23,27.126,374711.1311,0.6008
2015-05-22,33.135,763566.8877,0.8753,21.382,199139.1529,-0.9267,27.726,373107.9426,-0.4113,80.54,226175.344,0.0746,46.9,379401.0767,-1.0966,0.5215,11222.68,-0.1436,16.5153,31314.0117,0.8591,2126.06,19418215.67,-0.22,27.006,373107.9426,-0.4424
2015-05-25,33.135,763566.8877,0.8753,21.382,199139.1529,-0.9267,27.726,373107.9426,-0.4113,80.54,226175.344,0.0746,46.9,379401.0767,-1.0966,0.5215,11222.68,-0.1436,16.5153,31314.0117,0.8591,2126.06,19418215.67,-0.22,27.006,373107.9426,-0.4424
2015-05-26,32.405,746744.6807,-2.2031,21.274,198133.282,-0.5051,27.36,367936.6393,-1.3219,79.335,222791.4194,-1.4962,46.59,376893.3083,-0.661,0.5183,11152.74,-0.6232,16.497,31279.2507,-0.111,2104.2,19216956.45,-1.03,26.616,367936.6393,-1.4423
2015-05-27,33.011,760715.178,1.8709,21.571,200904.0837,1.3985,27.713,372905.2961,1.2902,80.55,226203.4264,1.5315,47.61,385144.675,2.1893,0.546,11749.92,5.3546,16.4953,31276.0906,-0.0101,2123.48,19393299.93,0.92,26.99,372905.2961,1.4033
2015-05-28,32.945,759188.5051,-0.2007,21.329,198645.531,-1.1242,27.709,372879.6026,-0.0126,80.145,225066.0907,-0.5028,47.45,383850.343,-0.3361,0.5535,11911.32,1.3736,16.7633,31784.2338,1.6247,2120.79,19366932.86,-0.13,26.989,372879.6026,-0.0019
2015-05-29,32.57,750546.9604,-1.1383,21.462,199884.2424,0.6236,27.266,367271.2785,-1.5988,79.19,222384.2252,-1.1916,46.86,379077.4937,-1.2434,0.5533,11905.94,-0.0452,16.72,31702.0714,-0.2585,2107.39,19255756.35,-0.63,26.606,367271.2785,-1.4209
2015-06-01,32.634,752016.023,0.1957,21.546,200671.2433,0.3937,27.461,369186.3348,0.7133,80.29,225473.285,1.3891,47.23,382070.6365,0.7896,0.5595,12040.44,1.1297,16.63,31531.4262,-0.5383,2111.73,19296107.69,0.21,26.7,369186.3348,0.3533
2015-06-02,32.49,748703.4309,-0.4405,21.55,200703.8409,0.0162,27.698,372586.5186,0.8631,80.445,225908.5616,0.1931,46.92,379562.8682,-0.6564,0.5484,11801.03,-1.9884,16.5567,31392.3821,-0.441,2109.6,19275100.66,-0.1,26.959,372586.5186,0.9719
2015-06-03,32.53,749625.1956,0.1231,21.83,203311.6544,1.2993,27.765,373423.6843,0.2419,82.44,231510.9928,2.48,46.85,378996.5979,-0.1492,0.5425,11674.6,-1.0713,16.5993,31473.2805,0.2577,2114.07,19316495.51,0.21,27.015,373423.6843,0.2096
2015-06-04,32.34,745246.813,-0.5841,21.539,200606.0479,-1.3308,27.585,370963.3313,-0.6483,82.05,230415.7807,-0.4731,46.36,375032.7061,-1.0459,0.5523,11884.42,1.7972,16.3947,31085.2209,-1.233,2095.84,19149711.42,-0.86,26.835,370963.3313,-0.6681
2015-06-05,32.163,741156.4818,-0.5489,21.348,198822.4898,-0.8891,27.476,369044.1457,-0.3915,82.14,230668.522,0.1097,46.14,373252.9995,-0.4745,0.5565,11975.88,0.7696,16.6093,31492.2411,1.3094,2092.83,19123715.82,-0.14,26.667,369044.1457,-0.6279
2015-06-08,31.95,736259.6065,-0.6607,21.175,197215.8905,-0.8081,27.174,364750.0056,-1.1009,80.67,226540.4147,-1.7896,45.73,369936.2737,-0.8886,0.5438,11701.5,-2.2911,17.086,32396.0282,2.8699,2079.28,18998152.98,-0.65,26.342,364750.0056,-1.2188
2015-06-09,31.855,734070.4152,-0.2973,21.274,198137.9388,0.4675,27.108,364283.369,-0.2429,80.67,226540.4147,0.0,45.65,369289.1077,-0.1749,0.5465,11760.68,0.5057,17.0667,32359.3711,-0.1132,2080.15,19007156.19,0.04,26.335,364283.369,-0.0266
2015-06-10,32.22,742481.5187,1.1458,21.539,200601.3911,1.2433,27.63,371245.8388,1.9256,82.16,230724.6867,1.847,46.61,377055.0999,2.103,0.5367,11550.86,-1.7841,16.7133,31689.431,-2.0703,2105.2,19236277.88,1.2,26.835,371245.8388,1.8987
2015-06-11,32.148,740810.8201,-0.225,21.649,201625.8893,0.5107,27.502,369675.4717,-0.4633,81.83,229797.9687,-0.4017,46.44,375679.8721,-0.3647,0.5425,11674.6,1.0713,16.7607,31779.1777,0.2832,2108.86,19269019.33,0.17,26.731,369675.4717,-0.3876
2015-06-12,31.793,732630.1578,-1.1043,21.496,200205.5623,-0.7044,27.374,368028.376,-0.4672,81.53,228955.4979,-0.3666,45.97,371877.7717,-1.0121,0.5277,11357.18,-2.7189,16.7127,31688.167,-0.2864,2094.11,19128663.31,-0.7,26.617,368028.376,-0.4265
2015-06-15,31.73,731189.9003,-0.1966,21.184,197295.0562,-1.4538,27.15,364735.1798,-0.8165,80.71,226652.7442,-1.0058,45.475,367873.432,-1.0768,0.5268,11335.66,-0.1895,16.692,31648.9818,-0.1237,2084.43,19044450.68,-0.46,26.36,364735.1798,-0.9637
2015-06-16,31.9,735107.4006,0.5358,21.363,198966.8509,0.8474,27.244,365672.8003,0.3444,81.06,227635.6269,0.4337,45.83,370745.2312,0.7806,0.5333,11475.54,1.234,16.8747,31995.3282,1.0943,2096.29,19154673.87,0.57,26.408,365672.8003,0.1802
2015-06-17,31.825,733379.0916,-0.2351,21.391,199222.9754,0.1287,27.33,366625.2591,0.3175,81.79,229685.6393,0.9006,45.97,371877.7717,0.3055,0.5395,11610.04,1.1721,17.3607,32916.8118,2.8801,2100.44,19192683.48,0.2,26.463,366625.2591,0.2102
2015-06-18,31.97,736720.4889,0.4556,21.97,204615.5611,2.7068,27.809,372386.4329,1.7527,82.905,232816.8227,1.3632,46.72,377944.9531,1.6315,0.5485,11803.72,1.6682,17.4593,33103.8894,0.5683,2121.24,19389821.19,0.99,26.837,372386.4329,1.4114
2015-06-19,31.65,729346.3708,-1.0009,21.746,202533.9671,-1.0173,27.876,372793.1339,0.2409,82.51,231707.5694,-0.4764,46.1,372929.4165,-1.3271,0.5468,11766.06,-0.3191,17.5007,33182.2598,0.2367,2109.99,19281911.13,-0.53,26.835,372793.1339,-0.0075
2015-06-22,31.903,735165.0109,0.7978,21.815,203171.9501,0.315,27.984,374024.3119,0.3874,84.74,237969.9361,2.7027,46.23,373981.0613,0.282,0.5444,11714.95,-0.4344,17.3193,32838.4415,-1.0362,2122.85,19398856.25,0.61,26.91,374024.3119,0.2795
2015-06-23,31.758,731823.6136,-0.4545,22.3,207689.0555,2.2233,28.17,376033.6064,0.6629,87.88,246787.7978,3.7055,45.91,371392.3972,-0.6922,0.5305,11416.36,-2.5488,17.8447,33834.5034,3.0332,2124.2,19415209.81,0.06,27.024,376033.6064,0.4255
2015-06-24,32.028,738045.5258,0.8502,22.042,205290.7985,-1.1547,27.929,373546.4556,-0.8555,88.86,249539.8693,1.1152,45.635,369167.764,-0.599,0.5253,11303.38,-0.9896,17.678,33518.4939,-0.934,2108.58,19272670.09,-0.74,26.892,373546.4556,-0.4885
2015-06-25,31.875,734531.2976,-0.4762,22.005,204946.1946,-0.1679,27.898,372391.2039,-0.111,87.98,247068.6214,-0.9903,45.65,369289.1077,0.0329,0.5293,11389.46,0.7615,17.9193,33976.0756,1.3652,2102.31,19212954.28,-0.3,26.762,372391.2039,-0.4853
2015-06-26,31.688,730210.5252,-0.5882,21.905,204014.8326,-0.4544,27.653,369550.9121,-0.8764,88.01,247152.8685,0.0341,45.26,366134.1733,-0.8543,0.5185,11158.12,-2.0312,17.806,33761.1892,-0.6325,2101.49,19206313.04,-0.04,26.585,369550.9121,-0.6614
2015-06-29,31.133,717421.0391,-1.7515,21.493,200177.6214,-1.8808,27.063,362095.0437,-2.1354,85.8,240946.6665,-2.5111,44.37,358934.4514,-1.9664,0.503,10824.56,-2.9894,17.468,33120.3219,-1.8982,2057.64,18804462.95,-2.09,26.076,362095.0437,-1.9128
2015-06-30,31.356,722577.1608,0.7187,21.705,202147.4519,0.984,27.002,361342.912,-0.2236,85.765,240848.3782,-0.0408,44.15,357154.7449,-0.4958,0.5028,10819.18,-0.0497,17.884,33909.0816,2.3815,2063.11,18853867.9,0.27,26.026,361342.912,-0.1937
2015-07-01,31.65,729346.3708,0.9368,21.87,203684.1991,0.7602,27.165,362857.4839,0.6037,86.91,244063.8087,1.335,44.445,359541.1696,0.6682,0.51,10975.2,1.4421,17.9433,34021.581,0.3318,2077.42,18988048.06,0.69,26.092,362857.4839,0.2555
2015-07-02,31.61,728424.606,-0.1264,21.886,203833.217,0.0732,27.367,364701.9798,0.7436,87.285,245116.8972,0.4315,44.4,359177.1387,-0.1012,0.5105,10985.96,0.098,18.668,35395.5902,4.0386,2076.78,18987209.77,-0.03,26.17,364701.9798,0.2989
2015-07-03,31.61,728424.606,-0.1264,21.886,203833.217,0.0732,27.367,364701.9798,0.7436,87.285,245116.8972,0.4315,44.4,359177.1387,-0.1012,0.5105,10985.96,0.098,18.668,35395.5902,4.0386,2076.78,18987209.77,-0.03,26.17,364701.9798,0.2989
2015-07-06,31.5,725889.7529,-0.348,21.802,203055.5298,-0.3815,27.281,363962.3796,-0.3142,87.55,245861.0798,0.3036,44.39,359096.2429,-0.0225,0.5043,10851.46,-1.2243,18.648,35357.6691,-0.1071,2068.76,18953862.53,-0.39,26.143,363962.3796,-0.1032
2015-07-07,31.423,724103.8337,-0.246,21.836,203372.1929,0.1559,27.502,366143.9883,0.8083,87.22,244934.3619,-0.3769,44.3,358368.1812,-0.2027,0.4948,10647.02,-1.884,17.8587,33861.0482,-4.2328,2081.34,19074209.75,0.61,26.251,366143.9883,0.4131
2015-07-08,30.643,706129.4207,-2.4823,21.485,200103.1125,-1.6074,27.085,360511.0267,-1.5145,85.65,240525.431,-1.8,44.24,357882.8066,-0.1354,0.4913,10571.7,-0.7074,16.9973,32227.9111,-4.8231,2046.68,18758676.09,-1.67,25.842,360511.0267,-1.5599
2015-07-09,30.018,691726.8463,-2.0397,21.72,202287.1562,1.0915,27.232,362855.2611,0.5446,85.88,241171.3254,0.2685,44.52,360147.8877,0.6329,0.4853,10442.58,-1.2214,17.1947,32602.0664,1.161,2051.31,18803348.36,0.23,26.034,362855.2611,0.7449
2015-07-10,30.82,710219.7519,2.6734,22.176,206534.1667,2.0995,27.806,369936.1563,2.1041,87.95,246984.3743,2.4103,44.61,360875.9495,0.2022,0.4938,10625.5,1.7517,17.2767,32757.543,0.4769,2076.62,19036080.99,1.23,26.507,369936.1563,1.8149
2015-07-13,31.415,723931.0028,1.9306,22.779,212150.2792,2.7192,28.587,380889.7256,2.8088,90.1,253022.0822,2.4446,45.54,368399.2544,2.0847,0.497,10695.44,0.6582,17.4773,33138.0185,1.1615,2099.6,19250062.48,1.11,27.327,380889.7256,3.0974
2015-07-14,31.403,723642.9513,-0.0398,23.279,216807.0888,2.1951,29.209,390158.3512,2.1776,89.68,251842.623,-0.4661,45.62,369046.4204,0.1757,0.4973,10700.82,0.0503,17.71,33579.1677,1.3312,2108.95,19335705.4,0.45,28.055,390158.3512,2.6622
2015-07-15,31.705,730613.7973,0.9633,23.06,214767.4062,-0.9408,29.198,389765.395,-0.0377,89.76,252067.2819,0.0892,45.76,370178.9609,0.3069,0.4938,10625.5,-0.7039,17.5427,33261.8942,-0.9449,2107.4,19316863.81,-0.07,28.011,389765.395,-0.1568
2015-07-16,32.127,740349.9377,1.3326,23.774,221421.9873,3.0985,30.089,402591.8626,3.0516,90.85,255128.2593,1.2143,46.66,377459.5786,1.9668,0.5048,10862.22,2.2278,17.7787,33709.3636,1.3453,2124.29,19472692.43,0.8,28.993,402591.8626,3.504
2015-07-17,32.405,746744.6807,0.8637,24.151,224928.565,1.5837,34.981,467607.504,16.2584,94.97,266698.1925,4.5349,46.62,377135.9956,-0.0857,0.5018,10797.66,-0.5944,18.3107,34718.0659,2.9924,2126.64,19497594.7,0.11,33.646,467607.504,16.0524
2015-07-20,33.018,760859.2037,1.8901,24.405,227298.8811,1.0538,34.642,461829.1835,-0.9691,97.91,274954.4069,3.0957,46.92,379562.8682,0.6435,0.4925,10598.6,-1.8435,18.8173,35678.7347,2.7671,2128.28,19508480.29,0.08,33.151,461829.1835,-1.4727
2015-07-21,32.688,745981.0372,-0.9995,24.4,227252.313,-0.0205,34.768,462353.6543,0.3623,98.39,276302.3603,0.4902,47.28,382475.1152,0.7673,0.4948,10647.02,0.4569,17.7847,33720.7399,-5.4878,2119.21,19417655.58,-0.43,33.115,462353.6543,-0.1086
2015-07-22,31.305,714094.8699,-4.2294,24.414,227378.0468,0.0553,34.755,462201.4478,-0.036,97.04,272511.2414,-1.3721,45.54,368399.2544,-3.6802,0.4851,10439.89,-1.9454,17.858,33859.7841,0.4123,2114.15,19365570.31,-0.24,33.105,462201.4478,-0.0302
2015-07-23,31.29,713752.7065,-0.0479,24.109,224542.0497,-1.2473,33.737,451291.1124,-2.9305,95.44,268018.0635,-1.6488,46.11,373010.3123,1.2516,0.4913,10571.7,1.2626,17.8133,33775.0936,-0.2501,2102.15,19251186.68,-0.57,32.214,451291.1124,-2.6914
2015-07-24,31.125,709988.9099,-0.5273,26.471,247615.1368,9.7972,32.739,437326.7897,-2.9582,96.95,272258.5002,1.5821,45.94,371635.0845,-0.3687,0.4855,10447.96,-1.1705,17.694,33548.8308,-0.6699,2079.65,19049777.88,-1.07,31.178,437326.7897,-3.216
2015-07-27,30.693,700123.2006,-1.3896,26.571,248545.8801,0.3759,32.914,439800.1207,0.5345,94.17,264451.6035,-2.8675,45.35,366862.2351,-1.2843,0.4828,10388.78,-0.5664,16.8673,31981.4238,-4.672,2067.64,18973346.25,-0.58,31.363,439800.1207,0.5934
2015-07-28,30.845,703601.8611,0.4969,26.301,246029.5992,-1.0124,32.983,440512.6519,0.2112,95.29,267596.8281,1.1893,45.34,366781.3394,-0.0221,0.4933,10614.74,2.175,17.6547,33474.2526,4.6678,2093.25,19197050.63,1.24,31.4,440512.6519,0.118
2015-07-29,30.748,701377.7994,-0.3161,26.45,247418.6985,0.5646,33.072,442524.7933,0.2683,96.99,272370.8296,1.784,46.29,374466.4358,2.0953,0.4993,10743.86,1.2164,17.588,33347.8488,-0.3776,2108.57,19294097.66,0.73,31.597,442524.7933,0.6258
2015-07-30,30.593,697842.1117,-0.5041,26.838,251048.1297,1.4669,33.228,443757.14,0.4732,95.21,267372.1692,-1.8352,46.88,379239.2852,1.2746,0.5005,10770.76,0.2504,17.786,33723.268,1.1258,2108.63,19292410.47,0.0,31.63,443757.14,0.1044
2015-07-31,30.325,691740.199,-0.8744,26.807,250762.8265,-0.1136,32.875,438946.8444,-1.0624,94.01,264877.4555,-1.2604,46.7,373505.7107,-0.384,0.4988,10733.1,-0.3497,17.7433,33642.3696,-0.2399,2103.84,19244906.12,-0.23,31.281,438946.8444,-1.1034
2015-08-03,29.61,675430.4136,-2.3578,26.752,250238.991,-0.2089,33.236,443297.3507,1.0981,94.14,265243.7364,0.1383,46.81,374385.4886,0.2355,0.5073,10916.02,1.7043,17.3327,32863.7222,-2.3145,2098.04,19190371.56,-0.28,31.561,443297.3507,0.8951
2015-08-04,28.66,653760.0693,-3.2084,26.595,248775.0581,-0.585,33.064,441486.3971,-0.5175,94.06,265018.3328,-0.085,47.54,380224.0147,1.5595,0.5093,10959.06,0.3943,17.752,33658.8021,2.4193,2093.32,19143555.75,-0.22,31.463,441486.3971,-0.3105
2015-08-05,28.85,658094.1382,0.6629,26.851,251165.0572,0.9607,33.665,450651.5433,1.8162,96.44,271724.0911,2.5303,47.58,380543.9339,0.0841,0.5145,11072.04,1.0309,18.0087,34145.4567,1.4458,2099.84,19197372.69,0.31,32.189,450651.5433,2.3091
2015-08-06,28.783,656554.4032,-0.234,26.473,247633.8452,-1.4059,33.508,449253.332,-0.4664,95.12,268004.931,-1.3687,46.62,372865.8722,-2.0177,0.5113,11002.1,-0.6317,16.4087,31111.7657,-8.8846,2083.56,19044877.29,-0.78,32.134,449253.332,-0.1709
2015-08-07,28.88,658778.4648,0.3387,26.131,244434.7074,-1.2919,33.22,444705.5911,-0.8595,94.3,265694.5437,-0.8621,46.74,373825.6299,0.2574,0.5745,12363.24,12.3716,16.1673,30833.2412,-1.4708,2077.57,18980932.99,-0.29,31.765,444705.5911,-1.1483
2015-08-10,29.93,682729.898,3.6357,26.2,245080.1475,0.2641,33.157,443730.3396,-0.1881,94.15,265271.9119,-0.1591,47.33,378544.4387,1.2623,0.5945,12793.64,3.4813,16.076,30659.0564,-0.5649,2104.18,19220436.56,1.28,31.687,443730.3396,-0.2471
2015-08-11,28.373,647201.9388,-5.2038,26.373,246698.4248,0.6603,34.515,462308.7996,4.0957,93.62,263778.6127,-0.5629,46.41,371186.2962,-1.9438,0.5915,12729.08,-0.5046,15.8247,30179.7305,-1.5634,2084.07,19040262.9,-0.96,33.039,462308.7996,4.2684
2015-08-12,28.81,657181.7026,1.542,26.295,245973.474,-0.2939,34.574,462227.0803,0.1695,94.19,265384.6137,0.6088,46.74,373825.6299,0.7111,0.593,12761.36,0.2536,15.878,30281.4443,0.337,2086.05,19056696.79,0.1,32.978,462227.0803,-0.1846
2015-08-13,28.788,656668.4576,-0.0781,26.483,247727.3872,0.713,34.326,459510.9351,-0.7173,93.43,263243.2791,-0.8069,46.73,373745.6501,-0.0214,0.588,12653.76,-0.8432,16.1673,30833.2412,1.8222,2083.39,19028883.39,-0.13,32.823,459510.9351,-0.4715
2015-08-14,28.99,661287.6626,0.7034,26.576,248597.3282,0.3512,34.469,460661.7281,0.4166,94.42,266032.6492,1.0596,47.0,375905.105,0.5778,0.5885,12664.52,0.085,16.21,31668.1764,0.2639,2091.54,19104743.96,0.39,32.856,460661.7281,0.1021
2015-08-17,29.29,668130.9292,1.0348,26.761,250327.856,0.6961,34.706,463545.0741,0.6876,93.93,264652.0518,-0.519,47.32,378464.4589,0.6809,0.5848,12583.82,-0.6372,16.9993,33210.2336,4.8694,2102.44,19201776.52,0.52,33.044,463545.0741,0.5707
2015-08-18,29.125,664367.1326,-0.5633,26.751,250234.3139,-0.0374,34.437,460093.5594,-0.7751,95.17,268145.8083,1.3201,47.27,378064.5598,-0.1057,0.577,12417.04,-1.3254,17.3813,33956.5164,2.2471,2096.92,19145426.42,-0.26,32.807,460093.5594,-0.7172
2015-08-19,28.753,655870.0765,-1.279,26.646,249252.1225,-0.3925,34.702,463534.0655,0.771,95.31,268540.2647,0.1471,46.61,372785.8924,-1.3962,0.5748,12391.61,-0.3899,17.0167,33244.0964,-2.098,2079.61,18988027.15,-0.83,33.045,463534.0655,0.727
2015-08-20,28.163,642411.6522,-2.052,25.789,241235.5696,-3.2162,33.974,453733.8691,-2.0979,90.56,255156.9234,-4.9837,45.66,365187.8105,-2.0382,0.554,11944.24,-3.6103,16.1453,31541.8423,-5.1205,2035.73,18589425.9,-2.11,32.342,453733.8691,-2.1289
2015-08-21,26.44,603119.8965,-6.1163,24.724,231268.6651,-4.1316,32.201,429838.4131,-5.2172,86.06,242477.9685,-4.9691,43.07,344473.0398,-5.6724,0.5367,11572.33,-3.1137,15.3847,30055.7889,-4.7114,1970.89,17997625.35,-3.19,30.624,429838.4131,-5.3105
2015-08-24,25.78,588064.71,-2.4962,23.169,216722.8777,-6.2896,30.906,413197.1961,-4.0247,82.09,231292.3127,-4.6131,41.68,333355.8463,-3.2273,0.5178,11162.69,-3.5398,14.5913,28505.9172,-5.1566,1893.21,17288559.8,-3.94,29.481,413197.1961,-3.734
2015-08-25,25.935,591600.3977,0.6012,23.319,218126.0083,0.6474,30.624,408624.4806,-0.9125,83.0,233856.2792,1.1085,40.47,323678.2893,-2.9031,0.507,10930.92,-2.0763,14.6687,28656.9971,0.53,1867.61,17055181.87,-1.35,29.103,408624.4806,-1.2805
2015-08-26,27.423,625531.5946,5.7355,25.039,234215.2394,7.3761,32.987,440767.1807,7.7179,87.19,245661.795,5.0482,42.71,341593.7667,5.535,0.5453,11755.59,7.5444,14.9893,29283.4579,2.1861,1940.51,17721636.23,3.9,31.431,440767.1807,7.9992
2015-08-27,28.23,643951.3872,2.9447,25.919,242446.939,3.5146,33.398,446687.0178,1.2459,89.73,252818.3606,2.9132,43.9,351111.364,2.7862,0.5658,12197.57,3.7597,16.1993,31647.3378,8.0724,1987.66,18148763.54,2.43,31.881,446687.0178,1.4301
2015-08-28,28.323,646061.3944,0.3277,25.901,242278.5633,-0.0694,32.985,441402.2219,-1.2381,91.01,256424.8189,1.4265,43.93,351351.3034,0.0683,0.5683,12251.47,0.4419,16.5653,32362.3626,2.2594,1988.87,18157143.78,0.06,31.519,441402.2219,-1.1339
2015-08-31,28.19,643038.9517,-0.4678,25.645,239883.8871,-0.9884,32.391,433168.7736,-1.7993,89.43,251973.0969,-1.7361,43.52,348072.1313,-0.9333,0.562,12116.72,-1.0999,16.604,32437.9026,0.2334,1972.18,18011554.57,-0.84,30.913,433168.7736,-1.9242
2015-09-01,26.93,614297.2319,-4.4697,24.827,232236.8252,-3.1878,31.478,419837.3647,-2.8187,87.23,245774.4968,-2.46,41.82,334475.5636,-3.9063,0.539,11620.84,-4.0925,15.9087,31079.4857,-4.1877,1913.85,17480328.23,-2.96,29.89,419837.3647,-3.3093
2015-09-02,28.085,640643.8084,4.2889,25.528,238789.4452,2.8215,32.246,430804.0772,2.4382,89.89,253269.1679,3.0494,43.36,346792.4543,3.6824,0.5553,11971.19,3.0148,16.5127,32259.472,3.7967,1948.86,17800229.51,1.83,30.717,430804.0772,2.7685
2015-09-03,27.593,629409.4457,-1.7536,25.236,236062.6947,-1.1419,31.853,425330.7189,-1.2188,88.15,248366.6387,-1.9357,43.5,347912.1716,0.3229,0.5568,12003.53,0.2701,16.3713,31983.3604,-0.8559,1951.13,17828898.82,0.12,30.313,425330.7189,-1.3169
2015-09-04,27.318,623136.4513,-0.9966,24.95,233387.3923,-1.1333,31.448,420724.0027,-1.2699,88.26,248676.5687,0.1248,42.61,340793.9686,-2.046,0.5438,11723.25,-2.335,16.1287,31509.282,-1.4823,1921.22,17555658.41,-1.53,30.035,420724.0027,-0.9155
2015-09-07,27.318,623136.4513,-0.9966,24.95,233387.3923,-1.1333,31.448,420724.0027,-1.2699,88.26,248676.5687,0.1248,42.61,340793.9686,-2.046,0.5438,11723.25,-2.335,16.1287,31509.282,-1.4823,1921.22,17555658.41,-1.53,30.035,420724.0027,-0.9155
2015-09-08,28.078,640472.7267,2.7821,25.877,242058.7395,3.7154,32.194,430597.191,2.3722,89.53,252254.8515,1.4389,43.89,351031.3842,3.004,0.567,12224.52,4.2759,16.5447,32321.9878,2.5793,1969.41,17998580.4,2.51,30.733,430597.191,2.324
2015-09-09,27.538,628154.8468,-1.9232,25.845,241754.7279,-0.1256,32.17,429731.3997,-0.073,90.44,254818.8179,1.0164,43.07,344473.0398,-1.8683,0.5558,11981.97,-1.9841,16.594,32418.3664,0.2982,1942.04,17747295.56,-1.39,30.636,429731.3997,-0.3156
2015-09-10,28.143,641955.4345,2.197,26.112,244256.9775,1.035,32.554,435344.4523,1.1921,91.98,259157.8381,1.7028,43.29,346232.5956,0.5108,0.5645,12170.62,1.5744,16.5653,32362.3626,-0.1728,1952.29,17841213.51,0.53,31.068,435344.4523,1.4085
2015-09-11,28.553,651307.8988,1.4569,26.472,247624.491,1.3787,32.765,438311.3687,0.6482,92.05,259355.0662,0.0761,43.48,347752.212,0.4389,0.5662,12208.35,0.31,16.6827,32591.5874,0.7083,1961.05,17921374.95,0.45,31.289,438311.3687,0.7114
2015-09-14,28.828,657580.8932,0.9631,26.069,243854.7467,-1.5224,32.624,436482.2407,-0.4319,92.31,260087.6281,0.2825,43.04,344233.1004,-1.012,0.5673,12229.91,0.1766,16.8793,32975.7992,1.1789,1953.03,17848330.19,-0.41,31.162,436482.2407,-0.4043
2015-09-15,29.07,663112.5337,0.8412,26.119,244317.7798,0.1899,33.254,444861.1323,1.9311,92.9,261749.9799,0.6392,43.98,351751.2025,2.184,0.5735,12364.66,1.1018,16.9047,33025.2909,0.1501,1978.09,18074923.5,1.28,31.757,444861.1323,1.9094
2015-09-16,29.103,663853.8876,0.1118,26.37,246665.6851,0.961,33.276,445313.8409,0.0677,93.45,263299.63,0.592,44.3,354310.5564,0.7276,0.5775,12450.9,0.6975,17.4833,34155.7856,3.4231,1995.31,18233112.34,0.87,31.799,445313.8409,0.1323
2015-09-17,28.48,649654.1094,-2.139,26.944,252034.9982,2.1768,33.584,449814.62,0.9241,94.34,265807.2455,0.9524,44.25,353910.6573,-0.1129,0.5828,12564.09,0.9091,17.4713,34132.3421,-0.0686,1990.2,18187279.31,-0.26,32.145,449814.62,1.0881
